Country|SourceCustomerType|SourceCustomerName|SourceCustomerCode|SourceCustomerIsDirect|SourceCustomerDiageoSAPCode|WarehouseName|WarehouseCode|OutletCode|OutletDiageoEdgeCode|OutletName|OutletAddress|City|Region|LocalSegment1|LocalSegment2|LocalSegment3|LocalSegment4|OutletChannel|OutletStatus|ProductCode|ProductDiageoSAPCode|ProductName|ProductVolume|PackagingConfiguration|PackType|Date|Stock Type|StockQuantity|UnitOfMeasure|VolumeBottle|VolumeActualCase|VolumeLitre|VolumeEquivalentUnits|TotalAmount|CurrencyCode
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|766067|""|BAILEYS SALTED CARAMEL 750|""|""|""|2026-02-28|OnHand|85|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|766899|""|CIROC RED BERRY 1000|""|""|""|2026-02-28|OnHand|177|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|768844|""|CROWN ROYAL APPLE 750|""|""|""|2026-02-28|OnHand|678|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|769355|""|THE SINGLETON OF/DE DUFFTOWN 12 YEAR OLD 750|""|""|""|2026-02-28|OnHand|930|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|770050|""|OBAN LITTLE BAY 750|""|""|""|2026-02-28|OnHand|70|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|770088|""|JOHNNIE WALKER GREEN LABEL 750|""|""|""|2026-02-28|OnHand|59|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|770088|""|JOHNNIE WALKER GREEN LABEL 750|""|""|""|2026-02-28|OnOrder|186|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|770993|""|CIROC PEACH 1000|""|""|""|2026-02-28|OnHand|139|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|770995|""|BULLEIT BOURBON 1000|""|""|""|2026-02-28|OnHand|42|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|771489|""|JOHNNIE WALKER BLACK LABEL 1750ML 1750|""|""|""|2026-02-28|OnHand|3962|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|771489|""|JOHNNIE WALKER BLACK LABEL 1750ML 1750|""|""|""|2026-02-28|OnOrder|3628|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|773249|""|CIROC PINEAPPLE 1000|""|""|""|2026-02-28|OnHand|160|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|773250|""|CROWN ROYAL REGAL APPLE 1000|""|""|""|2026-02-28|OnHand|9|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|773931|""|CIROC ULTRA-PREMIUM 750|""|""|""|2026-02-28|OnHand|131|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|773931|""|CIROC ULTRA-PREMIUM 750|""|""|""|2026-02-28|OnOrder|360|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|773968|""|CASAMIGOS ANEJO 750|""|""|""|2026-02-28|OnHand|190|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|773968|""|CASAMIGOS ANEJO 750|""|""|""|2026-02-28|OnOrder|315|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|774292|""|JOHNNIE WALKER RED LABEL 3L 3000|""|""|""|2026-02-28|OnHand|49|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|774762|""|CROWN ROYAL NORTHERN HARVEST RYE 750|""|""|""|2026-02-28|OnHand|154|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|774862|""|BULLEIT 10 YEAR OLD 750|""|""|""|2026-02-28|OnHand|41|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|774862|""|BULLEIT 10 YEAR OLD 750|""|""|""|2026-02-28|OnOrder|50|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|774864|""|CROWN ROYAL XO 750|""|""|""|2026-02-28|OnHand|56|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776478|""|SMIRNOFF ICE 6PK CAN 2130|""|""|""|2026-02-28|OnHand|5005|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776478|""|SMIRNOFF ICE 6PK CAN 2130|""|""|""|2026-02-28|OnOrder|99|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776480|""|SMIRNOFF ICE VII ORIGINAL 473|""|""|""|2026-02-28|OnHand|313|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776481|""|SMIRNOFF ICE VII WATERMELON 473|""|""|""|2026-02-28|OnHand|159|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776483|""|SMIRNOFF ICE LIGHT BLACK CHERRY & SODA 1420|""|""|""|2026-02-28|OnHand|1864|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776483|""|SMIRNOFF ICE LIGHT BLACK CHERRY & SODA 1420|""|""|""|2026-02-28|OnOrder|960|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776484|""|SMIRNOFF ICE LIGHT WHITE PEACH & SODA CA 1420|""|""|""|2026-02-28|OnHand|1273|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776484|""|SMIRNOFF ICE LIGHT WHITE PEACH & SODA CA 1420|""|""|""|2026-02-28|OnOrder|384|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776486|""|SMIRNOFF ICE LIGHT RASPBERRY & SODA 1420|""|""|""|2026-02-28|OnHand|2717|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776486|""|SMIRNOFF ICE LIGHT RASPBERRY & SODA 1420|""|""|""|2026-02-28|OnOrder|960|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776837|""|KILKENNY DRAUGHT IN CAN 4 X 500ML CLUSTE 2000|""|""|""|2026-02-28|OnHand|1788|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|776837|""|KILKENNY DRAUGHT IN CAN 4 X 500ML CLUSTE 2000|""|""|""|2026-02-28|OnOrder|3780|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|777458|""|TALISKER PORT RUIGHE 700|""|""|""|2026-02-28|OnHand|38|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|777960|""|SMIRNOFF ICE TALL CAN SINGLES 473|""|""|""|2026-02-28|OnHand|843|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|778983|""|CIROC PINEAPPLE 750|""|""|""|2026-02-28|OnHand|146|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|778983|""|CIROC PINEAPPLE 750|""|""|""|2026-02-28|OnOrder|480|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|779134|""|CAPTAIN MORGAN COCONUT FLAVOURED RUM 750|""|""|""|2026-02-28|OnHand|160|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|779136|""|CAPTAIN MORGAN PINEAPPLE FLAVOURED RUM 750|""|""|""|2026-02-28|OnHand|54|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|779157|""|BULLEIT BOURBON 375|""|""|""|2026-02-28|OnHand|166|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|780828|""|LAGAVULIN 8 YEAR OLD 750|""|""|""|2026-02-28|OnHand|551|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|782816|""|CIROC APPLE 1000|""|""|""|2026-02-28|OnHand|297|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|782824|""|OBAN LITTLE BAY 1000|""|""|""|2026-02-28|OnHand|37|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|782836|""|TALISKER SKYE 1000|""|""|""|2026-02-28|OnHand|22|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|782841|""|TANQUERAY RANGPUR GIN 1000|""|""|""|2026-02-28|OnHand|50|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|783864|""|CROWN ROYAL VANILLA 750|""|""|""|2026-02-28|OnHand|263|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|783942|""|CROWN ROYAL APPLE 375ML 375|""|""|""|2026-02-28|OnHand|44|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|784436|""|BAILEYS SALTED CARAMEL 1000|""|""|""|2026-02-28|OnHand|80|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|784441|""|DF RESERVA DE DON JULIO ANEJO 700|""|""|""|2026-02-28|OnHand|182|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|784442|""|DF RESERVA DE DON JULIO BLANCO 700|""|""|""|2026-02-28|OnHand|277|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|784444|""|DF JOHNNIE WALKER BLACK LABEL 12 YR 1500|""|""|""|2026-02-28|OnHand|59|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|784445|""|JOHNNIE WALKER ISLAND GREEN 1000|""|""|""|2026-02-28|OnHand|65|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|784446|""|KETEL ONE VODKA 1000|""|""|""|2026-02-28|OnHand|252|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|784455|""|THE SINGLETON OF GLENDULLAN - DOUBLE MAT 1000|""|""|""|2026-02-28|OnHand|4|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|785815|""|TANQUERAY LONDON DRY GIN 1750|""|""|""|2026-02-28|OnHand|2136|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|787989|""|BELL'S ORIGINAL 1140|""|""|""|2026-02-28|OnHand|682|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|788753|""|SMIRNOFF ICE RASPBERRY 2130|""|""|""|2026-02-28|OnHand|1050|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|788753|""|SMIRNOFF ICE RASPBERRY 2130|""|""|""|2026-02-28|OnOrder|495|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|800337|""|SMIRNOFF ICE BERRY BLAST 473|""|""|""|2026-02-28|OnHand|509|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803326|""|BULLEIT BOURBON FRONTIER WHISKEY 1750|""|""|""|2026-02-28|OnHand|1475|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803326|""|BULLEIT BOURBON FRONTIER WHISKEY 1750|""|""|""|2026-02-28|OnOrder|60|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803331|""|DON JULIO BLANCO 1750|""|""|""|2026-02-28|OnHand|193|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803331|""|DON JULIO BLANCO 1750|""|""|""|2026-02-28|OnOrder|1040|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803341|""|CAPTAIN MORGAN SPICED PET 1140|""|""|""|2026-02-28|OnHand|1140|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803347|""|TANQUERAY FLOR DE SEVILLA 750|""|""|""|2026-02-28|OnHand|93|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803347|""|TANQUERAY FLOR DE SEVILLA 750|""|""|""|2026-02-28|OnOrder|120|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803375|""|BUCHANAN'S DELUXE 12YO 750|""|""|""|2026-02-28|OnHand|270|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803375|""|BUCHANAN'S DELUXE 12YO 750|""|""|""|2026-02-28|OnOrder|180|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|807969|""|CASAMIGOS MEZCAL 750|""|""|""|2026-02-28|OnHand|182|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|807969|""|CASAMIGOS MEZCAL 750|""|""|""|2026-02-28|OnOrder|315|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|808057|""|JOHNNIE WALKER DISCOVER TASTE PACK 250|""|""|""|2026-02-28|OnHand|180|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|809107|""|JOHNNIE WALKER FAMILY COLLECTION PK 2018 800|""|""|""|2026-02-28|OnHand|394|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|809107|""|JOHNNIE WALKER FAMILY COLLECTION PK 2018 800|""|""|""|2026-02-28|OnOrder|150|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|812272|""|CROWN ROYAL PEACH 750|""|""|""|2026-02-28|OnHand|490|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|813981|""|CIROC SUMMER WATERMELON 750|""|""|""|2026-02-28|OnHand|66|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|813981|""|CIROC SUMMER WATERMELON 750|""|""|""|2026-02-28|OnOrder|120|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|814237|""|SMIRNOFF ICE BERRY BLAST 2130|""|""|""|2026-02-28|OnHand|3906|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|814243|""|SMIRNOFF ICE LIGHT CRISP CITRUS 1420|""|""|""|2026-02-28|OnHand|953|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|814245|""|GORDON'S PREMIUM PINK GIN 750|""|""|""|2026-02-28|OnHand|200|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|814463|""|TANQUERAY RANGPUR ON-PACK 50|""|""|""|2026-02-28|OnHand|420|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|822730|""|BAILEYS ESPRESSO CREME 750|""|""|""|2026-02-28|OnHand|453|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|822730|""|BAILEYS ESPRESSO CREME 750|""|""|""|2026-02-28|OnOrder|55|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|824203|""|CAPTAIN MORGAN DARK RUM 1750|""|""|""|2026-02-28|OnHand|263|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|826109|""|JOHN WALKER & SONS KING GEORGE V 750|""|""|""|2026-02-28|OnHand|27|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|827246|""|MORTLACH 15 YO 750|""|""|""|2026-02-28|OnHand|13|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|830349|""|DON JULIO 50 ML (10 X 50ML X 6PK/CS) 500|""|""|""|2026-02-28|OnHand|10|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|830349|""|DON JULIO 50 ML (10 X 50ML X 6PK/CS) 500|""|""|""|2026-02-28|OnOrder|144|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|834576|""|CAPTAIN MORGAN GOLD 1750|""|""|""|2026-02-28|OnHand|142|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|835318|""|AVIATION GIN 375|""|""|""|2026-02-28|OnHand|125|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|835319|""|CASAMIGOS REPOSADO 375|""|""|""|2026-02-28|OnHand|184|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843460|""|SMIRNOFF VODKA & SODA ROSE VARIETY PACK 4260|""|""|""|2026-02-28|OnHand|1844|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843461|""|SMIRNOFF ICE BLUE RASPBERRY & BLACKBERRY 2130|""|""|""|2026-02-28|OnHand|1154|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843462|""|SMIRNOFF ICE PEACH & MANGO 2130|""|""|""|2026-02-28|OnHand|1559|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843462|""|SMIRNOFF ICE PEACH & MANGO 2130|""|""|""|2026-02-28|OnOrder|495|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843464|""|CROWN ROYAL WHISKY & COLA (6PK) 2130|""|""|""|2026-02-28|OnHand|1237|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843467|""|CROWN ROYAL WHISKY & COLA CAN 473|""|""|""|2026-02-28|OnHand|762|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|844110|""|CROWN ROYAL PEACH ONPACK 50|""|""|""|2026-02-28|OnOrder|200|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|844112|""|BAILEYS 50 ML 50|""|""|""|2026-02-28|OnHand|167|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|844112|""|BAILEYS 50 ML 50|""|""|""|2026-02-28|OnOrder|144|""|""|""|""|""||CAD
